0-th traing, T = 100, ErrorRate = 33% (33/100)
436-th traing, T = 1.2501002572, ErrorRate = 50% (50/100)
437-th traing, T = 1.23759925463, ErrorRate = 50% (50/100)
438-th traing, T = 1.22522326209, ErrorRate = 50% (50/100)
439-th traing, T = 1.21297102947, ErrorRate = 50% (50/100)
440-th traing, T = 1.20084131917, ErrorRate = 50% (50/100)
441-th traing, T = 1.18883290598, ErrorRate = 50% (50/100)
442-th traing, T = 1.17694457692, ErrorRate = 50% (50/100)
443-th traing, T = 1.16517513115, ErrorRate = 50% (50/100)
444-th traing, T = 1.15352337984, ErrorRate = 50% (50/100)
445-th traing, T = 1.14198814604, ErrorRate = 50% (50/100)
446-th traing, T = 1.13056826458, ErrorRate = 50% (50/100)
447-th traing, T = 1.11926258193, ErrorRate = 50% (50/100)
448-th traing, T = 1.10806995611, ErrorRate = 50% (50/100)
449-th traing, T = 1.09698925655, ErrorRate = 50% (50/100)
450-th traing, T = 1.08601936399, ErrorRate = 50% (50/100)
451-th traing, T = 1.07515917035, ErrorRate = 50% (50/100)
452-th traing, T = 1.06440757864, ErrorRate = 50% (50/100)
453-th traing, T = 1.05376350286, ErrorRate = 50% (50/100)
454-th traing, T = 1.04322586783, ErrorRate = 50% (50/100)
455-th traing, T = 1.03279360915, ErrorRate = 50% (50/100)
456-th traing, T = 1.02246567306, ErrorRate = 50% (50/100)
457-th traing, T = 1.01224101633, ErrorRate = 50% (50/100)
458-th traing, T = 1.00211860617, ErrorRate = 50% (50/100)
459-th traing, T = 0.992097420104, ErrorRate = 50% (50/100)
460-th traing, T = 0.982176445903, ErrorRate = 50% (50/100)
461-th traing, T = 0.972354681444, ErrorRate = 50% (50/100)
462-th traing, T = 0.96263113463, ErrorRate = 50% (50/100)
463-th traing, T = 0.953004823283, ErrorRate = 50% (50/100)
464-th traing, T = 0.94347477505, ErrorRate = 50% (50/100)
465-th traing, T = 0.9340400273, ErrorRate = 50% (50/100)
466-th traing, T = 0.924699627027, ErrorRate = 50% (50/100)
467-th traing, T = 0.915452630757, ErrorRate = 50% (50/100)
468-th traing, T = 0.906298104449, ErrorRate = 50% (50/100)
469-th traing, T = 0.897235123405, ErrorRate = 50% (50/100)
470-th traing, T = 0.888262772171, ErrorRate = 50% (50/100)
471-th traing, T = 0.879380144449, ErrorRate = 50% (50/100)
472-th traing, T = 0.870586343004, ErrorRate = 50% (50/100)
473-th traing, T = 0.861880479574, ErrorRate = 50% (50/100)
474-th traing, T = 0.853261674779, ErrorRate = 50% (50/100)
475-th traing, T = 0.844729058031, ErrorRate = 50% (50/100)
476-th traing, T = 0.83628176745, ErrorRate = 50% (50/100)
477-th traing, T = 0.827918949776, ErrorRate = 50% (50/100)
478-th traing, T = 0.819639760278, ErrorRate = 50% (50/100)
479-th traing, T = 0.811443362675, ErrorRate = 50% (50/100)
480-th traing, T = 0.803328929049, ErrorRate = 50% (50/100)
481-th traing, T = 0.795295639758, ErrorRate = 50% (50/100)
482-th traing, T = 0.787342683361, ErrorRate = 50% (50/100)
483-th traing, T = 0.779469256527, ErrorRate = 50% (50/100)
484-th traing, T = 0.771674563962, ErrorRate = 50% (50/100)
485-th traing, T = 0.763957818322, ErrorRate = 50% (50/100)
486-th traing, T = 0.756318240139, ErrorRate = 50% (50/100)
487-th traing, T = 0.748755057737, ErrorRate = 50% (50/100)
488-th traing, T = 0.74126750716, ErrorRate = 50% (50/100)
489-th traing, T = 0.733854832089, ErrorRate = 50% (50/100)
490-th traing, T = 0.726516283768, ErrorRate = 50% (50/100)
491-th traing, T = 0.71925112093, ErrorRate = 50% (50/100)
492-th traing, T = 0.712058609721, ErrorRate = 50% (50/100)
493-th traing, T = 0.704938023623, ErrorRate = 50% (50/100)
494-th traing, T = 0.697888643387, ErrorRate = 50% (50/100)
495-th traing, T = 0.690909756953, ErrorRate = 50% (50/100)
496-th traing, T = 0.684000659384, ErrorRate = 50% (50/100)
497-th traing, T = 0.67716065279, ErrorRate = 50% (50/100)
498-th traing, T = 0.670389046262, ErrorRate = 50% (50/100)
499-th traing, T = 0.663685155799, ErrorRate = 50% (50/100)
500-th traing, T = 0.657048304241, ErrorRate = 50% (50/100)
501-th traing, T = 0.650477821199, ErrorRate = 50% (50/100)
502-th traing, T = 0.643973042987, ErrorRate = 50% (50/100)
503-th traing, T = 0.637533312557, ErrorRate = 50% (50/100)
504-th traing, T = 0.631157979432, ErrorRate = 50% (50/100)
505-th traing, T = 0.624846399637, ErrorRate = 50% (50/100)
506-th traing, T = 0.618597935641, ErrorRate = 50% (50/100)
507-th traing, T = 0.612411956285, ErrorRate = 50% (50/100)
508-th traing, T = 0.606287836722, ErrorRate = 50% (50/100)
509-th traing, T = 0.600224958354, ErrorRate = 50% (50/100)
510-th traing, T = 0.594222708771, ErrorRate = 50% (50/100)
511-th traing, T = 0.588280481683, ErrorRate = 50% (50/100)
512-th traing, T = 0.582397676866, ErrorRate = 50% (50/100)
513-th traing, T = 0.576573700098, ErrorRate = 50% (50/100)
514-th traing, T = 0.570807963097, ErrorRate = 50% (50/100)
515-th traing, T = 0.565099883466, ErrorRate = 50% (50/100)
516-th traing, T = 0.559448884631, ErrorRate = 50% (50/100)
517-th traing, T = 0.553854395785, ErrorRate = 50% (50/100)
518-th traing, T = 0.548315851827, ErrorRate = 50% (50/100)
519-th traing, T = 0.542832693309, ErrorRate = 50% (50/100)
520-th traing, T = 0.537404366376, ErrorRate = 50% (50/100)
521-th traing, T = 0.532030322712, ErrorRate = 50% (50/100)
522-th traing, T = 0.526710019485, ErrorRate = 50% (50/100)
523-th traing, T = 0.52144291929, ErrorRate = 50% (50/100)
524-th traing, T = 0.516228490097, ErrorRate = 50% (50/100)
525-th traing, T = 0.511066205196, ErrorRate = 50% (50/100)
526-th traing, T = 0.505955543144, ErrorRate = 50% (50/100)
527-th traing, T = 0.500895987713, ErrorRate = 50% (50/100)
528-th traing, T = 0.495887027835, ErrorRate = 50% (50/100)
529-th traing, T = 0.490928157557, ErrorRate = 50% (50/100)
530-th traing, T = 0.486018875982, ErrorRate = 50% (50/100)
531-th traing, T = 0.481158687222, ErrorRate = 50% (50/100)
532-th traing, T = 0.47634710035, ErrorRate = 50% (50/100)
533-th traing, T = 0.471583629346, ErrorRate = 50% (50/100)
534-th traing, T = 0.466867793053, ErrorRate = 50% (50/100)
535-th traing, T = 0.462199115122, ErrorRate = 50% (50/100)
536-th traing, T = 0.457577123971, ErrorRate = 50% (50/100)
537-th traing, T = 0.453001352731, ErrorRate = 50% (50/100)
538-th traing, T = 0.448471339204, ErrorRate = 50% (50/100)
539-th traing, T = 0.443986625812, ErrorRate = 50% (50/100)
540-th traing, T = 0.439546759554, ErrorRate = 50% (50/100)
541-th traing, T = 0.435151291958, ErrorRate = 50% (50/100)
542-th traing, T = 0.430799779039, ErrorRate = 50% (50/100)
543-th traing, T = 0.426491781248, ErrorRate = 50% (50/100)
544-th traing, T = 0.422226863436, ErrorRate = 50% (50/100)
545-th traing, T = 0.418004594801, ErrorRate = 50% (50/100)
546-th traing, T = 0.413824548853, ErrorRate = 50% (50/100)
547-th traing, T = 0.409686303365, ErrorRate = 50% (50/100)
548-th traing, T = 0.405589440331, ErrorRate = 50% (50/100)
549-th traing, T = 0.401533545928, ErrorRate = 50% (50/100)
550-th traing, T = 0.397518210469, ErrorRate = 50% (50/100)
551-th traing, T = 0.393543028364, ErrorRate = 50% (50/100)
552-th traing, T = 0.38960759808, ErrorRate = 50% (50/100)
553-th traing, T = 0.385711522099, ErrorRate = 50% (50/100)
554-th traing, T = 0.381854406878, ErrorRate = 50% (50/100)
555-th traing, T = 0.37803586281, ErrorRate = 50% (50/100)
556-th traing, T = 0.374255504182, ErrorRate = 50% (50/100)
557-th traing, T = 0.37051294914, ErrorRate = 50% (50/100)
558-th traing, T = 0.366807819648, ErrorRate = 50% (50/100)
559-th traing, T = 0.363139741452, ErrorRate = 50% (50/100)
560-th traing, T = 0.359508344037, ErrorRate = 50% (50/100)
561-th traing, T = 0.355913260597, ErrorRate = 50% (50/100)
562-th traing, T = 0.352354127991, ErrorRate = 50% (50/100)
563-th traing, T = 0.348830586711, ErrorRate = 50% (50/100)
564-th traing, T = 0.345342280844, ErrorRate = 50% (50/100)
565-th traing, T = 0.341888858035, ErrorRate = 50% (50/100)
566-th traing, T = 0.338469969455, ErrorRate = 50% (50/100)
567-th traing, T = 0.335085269761, ErrorRate = 50% (50/100)
568-th traing, T = 0.331734417063, ErrorRate = 50% (50/100)
569-th traing, T = 0.328417072892, ErrorRate = 50% (50/100)
570-th traing, T = 0.325132902163, ErrorRate = 50% (50/100)
571-th traing, T = 0.321881573142, ErrorRate = 50% (50/100)
572-th traing, T = 0.31866275741, ErrorRate = 50% (50/100)
573-th traing, T = 0.315476129836, ErrorRate = 50% (50/100)
574-th traing, T = 0.312321368538, ErrorRate = 50% (50/100)
575-th traing, T = 0.309198154853, ErrorRate = 50% (50/100)
576-th traing, T = 0.306106173304, ErrorRate = 50% (50/100)
577-th traing, T = 0.303045111571, ErrorRate = 50% (50/100)
578-th traing, T = 0.300014660455, ErrorRate = 50% (50/100)
579-th traing, T = 0.297014513851, ErrorRate = 50% (50/100)
580-th traing, T = 0.294044368712, ErrorRate = 50% (50/100)
581-th traing, T = 0.291103925025, ErrorRate = 50% (50/100)
582-th traing, T = 0.288192885775, ErrorRate = 50% (50/100)
583-th traing, T = 0.285310956917, ErrorRate = 50% (50/100)
584-th traing, T = 0.282457847348, ErrorRate = 50% (50/100)
585-th traing, T = 0.279633268874, ErrorRate = 50% (50/100)
586-th traing, T = 0.276836936186, ErrorRate = 50% (50/100)
587-th traing, T = 0.274068566824, ErrorRate = 50% (50/100)
588-th traing, T = 0.271327881156, ErrorRate = 50% (50/100)
589-th traing, T = 0.268614602344, ErrorRate = 50% (50/100)
590-th traing, T = 0.265928456321, ErrorRate = 50% (50/100)
591-th traing, T = 0.263269171757, ErrorRate = 50% (50/100)
592-th traing, T = 0.26063648004, ErrorRate = 50% (50/100)
593-th traing, T = 0.258030115239, ErrorRate = 50% (50/100)
594-th traing, T = 0.255449814087, ErrorRate = 50% (50/100)
595-th traing, T = 0.252895315946, ErrorRate = 50% (50/100)
596-th traing, T = 0.250366362787, ErrorRate = 50% (50/100)
597-th traing, T = 0.247862699159, ErrorRate = 50% (50/100)
598-th traing, T = 0.245384072167, ErrorRate = 50% (50/100)
599-th traing, T = 0.242930231446, ErrorRate = 50% (50/100)
600-th traing, T = 0.240500929131, ErrorRate = 50% (50/100)
601-th traing, T = 0.23809591984, ErrorRate = 50% (50/100)
602-th traing, T = 0.235714960641, ErrorRate = 50% (50/100)
603-th traing, T = 0.233357811035, ErrorRate = 50% (50/100)
604-th traing, T = 0.231024232925, ErrorRate = 50% (50/100)
605-th traing, T = 0.228713990595, ErrorRate = 50% (50/100)
606-th traing, T = 0.226426850689, ErrorRate = 50% (50/100)
607-th traing, T = 0.224162582183, ErrorRate = 50% (50/100)
608-th traing, T = 0.221920956361, ErrorRate = 50% (50/100)
609-th traing, T = 0.219701746797, ErrorRate = 50% (50/100)
610-th traing, T = 0.217504729329, ErrorRate = 50% (50/100)
611-th traing, T = 0.215329682036, ErrorRate = 50% (50/100)
612-th traing, T = 0.213176385215, ErrorRate = 50% (50/100)
613-th traing, T = 0.211044621363, ErrorRate = 50% (50/100)
614-th traing, T = 0.20893417515, ErrorRate = 50% (50/100)
615-th traing, T = 0.206844833398, ErrorRate = 50% (50/100)
616-th traing, T = 0.204776385064, ErrorRate = 50% (50/100)
617-th traing, T = 0.202728621214, ErrorRate = 50% (50/100)
618-th traing, T = 0.200701335001, ErrorRate = 50% (50/100)
619-th traing, T = 0.198694321651, ErrorRate = 50% (50/100)
620-th traing, T = 0.196707378435, ErrorRate = 50% (50/100)
621-th traing, T = 0.194740304651, ErrorRate = 50% (50/100)
622-th traing, T = 0.192792901604, ErrorRate = 50% (50/100)
623-th traing, T = 0.190864972588, ErrorRate = 50% (50/100)
624-th traing, T = 0.188956322862, ErrorRate = 50% (50/100)
625-th traing, T = 0.187066759634, ErrorRate = 50% (50/100)
626-th traing, T = 0.185196092037, ErrorRate = 50% (50/100)
627-th traing, T = 0.183344131117, ErrorRate = 50% (50/100)
628-th traing, T = 0.181510689806, ErrorRate = 50% (50/100)
629-th traing, T = 0.179695582908, ErrorRate = 50% (50/100)
630-th traing, T = 0.177898627079, ErrorRate = 50% (50/100)
631-th traing, T = 0.176119640808, ErrorRate = 50% (50/100)
632-th traing, T = 0.1743584444, ErrorRate = 50% (50/100)
633-th traing, T = 0.172614859956, ErrorRate = 50% (50/100)
634-th traing, T = 0.170888711356, ErrorRate = 50% (50/100)
635-th traing, T = 0.169179824243, ErrorRate = 50% (50/100)
636-th traing, T = 0.167488026, ErrorRate = 50% (50/100)
637-th traing, T = 0.16581314574, ErrorRate = 50% (50/100)
638-th traing, T = 0.164155014283, ErrorRate = 50% (50/100)
639-th traing, T = 0.16251346414, ErrorRate = 50% (50/100)
640-th traing, T = 0.160888329498, ErrorRate = 50% (50/100)
641-th traing, T = 0.159279446203, ErrorRate = 50% (50/100)
642-th traing, T = 0.157686651741, ErrorRate = 50% (50/100)
643-th traing, T = 0.156109785224, ErrorRate = 50% (50/100)
644-th traing, T = 0.154548687372, ErrorRate = 50% (50/100)
645-th traing, T = 0.153003200498, ErrorRate = 50% (50/100)
646-th traing, T = 0.151473168493, ErrorRate = 50% (50/100)
647-th traing, T = 0.149958436808, ErrorRate = 50% (50/100)
648-th traing, T = 0.14845885244, ErrorRate = 50% (50/100)
649-th traing, T = 0.146974263916, ErrorRate = 50% (50/100)
650-th traing, T = 0.145504521277, ErrorRate = 50% (50/100)
651-th traing, T = 0.144049476064, ErrorRate = 50% (50/100)
652-th traing, T = 0.142608981303, ErrorRate = 50% (50/100)
653-th traing, T = 0.14118289149, ErrorRate = 50% (50/100)
654-th traing, T = 0.139771062575, ErrorRate = 50% (50/100)
655-th traing, T = 0.138373351949, ErrorRate = 50% (50/100)
656-th traing, T = 0.13698961843, ErrorRate = 50% (50/100)
657-th traing, T = 0.135619722246, ErrorRate = 50% (50/100)
658-th traing, T = 0.134263525023, ErrorRate = 50% (50/100)
659-th traing, T = 0.132920889773, ErrorRate = 50% (50/100)
660-th traing, T = 0.131591680875, ErrorRate = 50% (50/100)
661-th traing, T = 0.130275764066, ErrorRate = 50% (50/100)
662-th traing, T = 0.128973006426, ErrorRate = 50% (50/100)
663-th traing, T = 0.127683276362, ErrorRate = 50% (50/100)
664-th traing, T = 0.126406443598, ErrorRate = 50% (50/100)
665-th traing, T = 0.125142379162, ErrorRate = 50% (50/100)
666-th traing, T = 0.12389095537, ErrorRate = 50% (50/100)
667-th traing, T = 0.122652045817, ErrorRate = 50% (50/100)
668-th traing, T = 0.121425525358, ErrorRate = 50% (50/100)
669-th traing, T = 0.120211270105, ErrorRate = 50% (50/100)
670-th traing, T = 0.119009157404, ErrorRate = 50% (50/100)
671-th traing, T = 0.11781906583, ErrorRate = 50% (50/100)
672-th traing, T = 0.116640875172, ErrorRate = 50% (50/100)
673-th traing, T = 0.11547446642, ErrorRate = 50% (50/100)
674-th traing, T = 0.114319721756, ErrorRate = 50% (50/100)
675-th traing, T = 0.113176524538, ErrorRate = 50% (50/100)
676-th traing, T = 0.112044759293, ErrorRate = 50% (50/100)
677-th traing, T = 0.1109243117, ErrorRate = 50% (50/100)
678-th traing, T = 0.109815068583, ErrorRate = 50% (50/100)
679-th traing, T = 0.108716917897, ErrorRate = 50% (50/100)
680-th traing, T = 0.107629748718, ErrorRate = 50% (50/100)
681-th traing, T = 0.106553451231, ErrorRate = 50% (50/100)
682-th traing, T = 0.105487916718, ErrorRate = 50% (50/100)
683-th traing, T = 0.104433037551, ErrorRate = 50% (50/100)
684-th traing, T = 0.103388707176, ErrorRate = 50% (50/100)
685-th traing, T = 0.102354820104, ErrorRate = 50% (50/100)
686-th traing, T = 0.101331271903, ErrorRate = 50% (50/100)
687-th traing, T = 0.100317959184, ErrorRate = 50% (50/100)
688-th traing, T = 0.0993147795921, ErrorRate = 50% (50/100)
689-th traing, T = 0.0983216317962, ErrorRate = 50% (50/100)
690-th traing, T = 0.0973384154782, ErrorRate = 50% (50/100)
691-th traing, T = 0.0963650313234, ErrorRate = 50% (50/100)
692-th traing, T = 0.0954013810102, ErrorRate = 50% (50/100)
693-th traing, T = 0.0944473672001, ErrorRate = 50% (50/100)
694-th traing, T = 0.0935028935281, ErrorRate = 50% (50/100)
695-th traing, T = 0.0925678645928, ErrorRate = 50% (50/100)
696-th traing, T = 0.0916421859469, ErrorRate = 50% (50/100)
697-th traing, T = 0.0907257640874, ErrorRate = 50% (50/100)
698-th traing, T = 0.0898185064465, ErrorRate = 50% (50/100)
699-th traing, T = 0.0889203213821, ErrorRate = 50% (50/100)
700-th traing, T = 0.0880311181682, ErrorRate = 50% (50/100)
701-th traing, T = 0.0871508069866, ErrorRate = 50% (50/100)
702-th traing, T = 0.0862792989167, ErrorRate = 50% (50/100)
703-th traing, T = 0.0854165059275, ErrorRate = 50% (50/100)
704-th traing, T = 0.0845623408683, ErrorRate = 50% (50/100)
705-th traing, T = 0.0837167174596, ErrorRate = 50% (50/100)
706-th traing, T = 0.082879550285, ErrorRate = 50% (50/100)
707-th traing, T = 0.0820507547821, ErrorRate = 50% (50/100)
708-th traing, T = 0.0812302472343, ErrorRate = 50% (50/100)
709-th traing, T = 0.080417944762, ErrorRate = 50% (50/100)
710-th traing, T = 0.0796137653143, ErrorRate = 50% (50/100)
711-th traing, T = 0.0788176276612, ErrorRate = 50% (50/100)
712-th traing, T = 0.0780294513846, ErrorRate = 50% (50/100)
713-th traing, T = 0.0772491568707, ErrorRate = 50% (50/100)
714-th traing, T = 0.076476665302, ErrorRate = 50% (50/100)
715-th traing, T = 0.075711898649, ErrorRate = 50% (50/100)
716-th traing, T = 0.0749547796625, ErrorRate = 50% (50/100)
717-th traing, T = 0.0742052318659, ErrorRate = 50% (50/100)
718-th traing, T = 0.0734631795472, ErrorRate = 50% (50/100)
719-th traing, T = 0.0727285477518, ErrorRate = 50% (50/100)
720-th traing, T = 0.0720012622742, ErrorRate = 50% (50/100)
721-th traing, T = 0.0712812496515, ErrorRate = 50% (50/100)
722-th traing, T = 0.070568437155, ErrorRate = 50% (50/100)
723-th traing, T = 0.0698627527834, ErrorRate = 50% (50/100)
724-th traing, T = 0.0691641252556, ErrorRate = 50% (50/100)
725-th traing, T = 0.0684724840031, ErrorRate = 50% (50/100)
726-th traing, T = 0.067787759163, ErrorRate = 50% (50/100)
727-th traing, T = 0.0671098815714, ErrorRate = 50% (50/100)
728-th traing, T = 0.0664387827557, ErrorRate = 50% (50/100)
729-th traing, T = 0.0657743949281, ErrorRate = 50% (50/100)
730-th traing, T = 0.0651166509788, ErrorRate = 50% (50/100)
731-th traing, T = 0.0644654844691, ErrorRate = 50% (50/100)
732-th traing, T = 0.0638208296244, ErrorRate = 50% (50/100)
733-th traing, T = 0.0631826213281, ErrorRate = 50% (50/100)
734-th traing, T = 0.0625507951148, ErrorRate = 50% (50/100)
735-th traing, T = 0.0619252871637, ErrorRate = 50% (50/100)
736-th traing, T = 0.0613060342921, ErrorRate = 50% (50/100)
737-th traing, T = 0.0606929739491, ErrorRate = 50% (50/100)
738-th traing, T = 0.0600860442096, ErrorRate = 50% (50/100)
739-th traing, T = 0.0594851837675, ErrorRate = 50% (50/100)
740-th traing, T = 0.0588903319299, ErrorRate = 50% (50/100)
741-th traing, T = 0.0583014286106, ErrorRate = 50% (50/100)
742-th traing, T = 0.0577184143245, ErrorRate = 50% (50/100)
743-th traing, T = 0.0571412301812, ErrorRate = 50% (50/100)
744-th traing, T = 0.0565698178794, ErrorRate = 50% (50/100)
745-th traing, T = 0.0560041197006, ErrorRate = 50% (50/100)
746-th traing, T = 0.0554440785036, ErrorRate = 50% (50/100)
747-th traing, T = 0.0548896377186, ErrorRate = 50% (50/100)
748-th traing, T = 0.0543407413414, ErrorRate = 50% (50/100)
749-th traing, T = 0.053797333928, ErrorRate = 50% (50/100)
750-th traing, T = 0.0532593605887, ErrorRate = 50% (50/100)
751-th traing, T = 0.0527267669828, ErrorRate = 50% (50/100)
752-th traing, T = 0.052199499313, ErrorRate = 50% (50/100)
753-th traing, T = 0.0516775043198, ErrorRate = 50% (50/100)
754-th traing, T = 0.0511607292766, ErrorRate = 50% (50/100)
755-th traing, T = 0.0506491219839, ErrorRate = 50% (50/100)
756-th traing, T = 0.050142630764, ErrorRate = 50% (50/100)
757-th traing, T = 0.0496412044564, ErrorRate = 50% (50/100)
758-th traing, T = 0.0491447924118, ErrorRate = 50% (50/100)
759-th traing, T = 0.0486533444877, ErrorRate = 50% (50/100)
760-th traing, T = 0.0481668110428, ErrorRate = 50% (50/100)
761-th traing, T = 0.0476851429324, ErrorRate = 50% (50/100)
762-th traing, T = 0.0472082915031, ErrorRate = 50% (50/100)
763-th traing, T = 0.0467362085881, ErrorRate = 50% (50/100)
764-th traing, T = 0.0462688465022, ErrorRate = 50% (50/100)
765-th traing, T = 0.0458061580372, ErrorRate = 50% (50/100)
766-th traing, T = 0.0453480964568, ErrorRate = 50% (50/100)
767-th traing, T = 0.0448946154922, ErrorRate = 50% (50/100)
768-th traing, T = 0.0444456693373, ErrorRate = 50% (50/100)
769-th traing, T = 0.0440012126439, ErrorRate = 50% (50/100)
770-th traing, T = 0.0435612005175, ErrorRate = 50% (50/100)
771-th traing, T = 0.0431255885123, ErrorRate = 50% (50/100)
772-th traing, T = 0.0426943326272, ErrorRate = 50% (50/100)
773-th traing, T = 0.0422673893009, ErrorRate = 50% (50/100)
774-th traing, T = 0.0418447154079, ErrorRate = 50% (50/100)
775-th traing, T = 0.0414262682538, ErrorRate = 50% (50/100)
776-th traing, T = 0.0410120055713, ErrorRate = 50% (50/100)
777-th traing, T = 0.0406018855156, ErrorRate = 50% (50/100)
778-th traing, T = 0.0401958666604, ErrorRate = 50% (50/100)
779-th traing, T = 0.0397939079938, ErrorRate = 50% (50/100)
780-th traing, T = 0.0393959689139, ErrorRate = 50% (50/100)
781-th traing, T = 0.0390020092247, ErrorRate = 50% (50/100)
782-th traing, T = 0.0386119891325, ErrorRate = 50% (50/100)
783-th traing, T = 0.0382258692412, ErrorRate = 50% (50/100)
784-th traing, T = 0.0378436105488, ErrorRate = 50% (50/100)
785-th traing, T = 0.0374651744433, ErrorRate = 50% (50/100)
786-th traing, T = 0.0370905226988, ErrorRate = 50% (50/100)
787-th traing, T = 0.0367196174718, ErrorRate = 50% (50/100)
788-th traing, T = 0.0363524212971, ErrorRate = 50% (50/100)
789-th traing, T = 0.0359888970842, ErrorRate = 50% (50/100)
790-th traing, T = 0.0356290081133, ErrorRate = 50% (50/100)
791-th traing, T = 0.0352727180322, ErrorRate = 50% (50/100)
792-th traing, T = 0.0349199908519, ErrorRate = 50% (50/100)
793-th traing, T = 0.0345707909433, ErrorRate = 50% (50/100)
794-th traing, T = 0.0342250830339, ErrorRate = 50% (50/100)
795-th traing, T = 0.0338828322036, ErrorRate = 50% (50/100)
796-th traing, T = 0.0335440038815, ErrorRate = 50% (50/100)
797-th traing, T = 0.0332085638427, ErrorRate = 50% (50/100)
798-th traing, T = 0.0328764782043, ErrorRate = 50% (50/100)
799-th traing, T = 0.0325477134222, ErrorRate = 50% (50/100)
800-th traing, T = 0.032222236288, ErrorRate = 50% (50/100)
801-th traing, T = 0.0319000139251, ErrorRate = 50% (50/100)
802-th traing, T = 0.0315810137859, ErrorRate = 50% (50/100)
803-th traing, T = 0.031265203648, ErrorRate = 50% (50/100)
804-th traing, T = 0.0309525516116, ErrorRate = 50% (50/100)
805-th traing, T = 0.0306430260954, ErrorRate = 50% (50/100)
806-th traing, T = 0.0303365958345, ErrorRate = 50% (50/100)
807-th traing, T = 0.0300332298761, ErrorRate = 50% (50/100)
808-th traing, T = 0.0297328975774, ErrorRate = 50% (50/100)
809-th traing, T = 0.0294355686016, ErrorRate = 50% (50/100)
810-th traing, T = 0.0291412129156, ErrorRate = 50% (50/100)
811-th traing, T = 0.0288498007864, ErrorRate = 50% (50/100)
812-th traing, T = 0.0285613027786, ErrorRate = 50% (50/100)
813-th traing, T = 0.0282756897508, ErrorRate = 50% (50/100)
814-th traing, T = 0.0279929328533, ErrorRate = 50% (50/100)
815-th traing, T = 0.0277130035247, ErrorRate = 50% (50/100)
816-th traing, T = 0.0274358734895, ErrorRate = 50% (50/100)
817-th traing, T = 0.0271615147546, ErrorRate = 50% (50/100)
818-th traing, T = 0.0268898996071, ErrorRate = 50% (50/100)
819-th traing, T = 0.026621000611, ErrorRate = 50% (50/100)
820-th traing, T = 0.0263547906049, ErrorRate = 50% (50/100)
821-th traing, T = 0.0260912426988, ErrorRate = 50% (50/100)
822-th traing, T = 0.0258303302718, ErrorRate = 50% (50/100)
823-th traing, T = 0.0255720269691, ErrorRate = 50% (50/100)
824-th traing, T = 0.0253163066994, ErrorRate = 50% (50/100)
825-th traing, T = 0.0250631436324, ErrorRate = 50% (50/100)
826-th traing, T = 0.0248125121961, ErrorRate = 50% (50/100)
827-th traing, T = 0.0245643870741, ErrorRate = 50% (50/100)
828-th traing, T = 0.0243187432034, ErrorRate = 50% (50/100)
829-th traing, T = 0.0240755557714, ErrorRate = 50% (50/100)
830-th traing, T = 0.0238348002137, ErrorRate = 50% (50/100)
831-th traing, T = 0.0235964522115, ErrorRate = 50% (50/100)
832-th traing, T = 0.0233604876894, ErrorRate = 50% (50/100)
833-th traing, T = 0.0231268828125, ErrorRate = 50% (50/100)
834-th traing, T = 0.0228956139844, ErrorRate = 50% (50/100)
835-th traing, T = 0.0226666578445, ErrorRate = 50% (50/100)
836-th traing, T = 0.0224399912661, ErrorRate = 50% (50/100)
837-th traing, T = 0.0222155913534, ErrorRate = 50% (50/100)
838-th traing, T = 0.0219934354399, ErrorRate = 50% (50/100)
839-th traing, T = 0.0217735010855, ErrorRate = 50% (50/100)
840-th traing, T = 0.0215557660746, ErrorRate = 50% (50/100)
841-th traing, T = 0.0213402084139, ErrorRate = 50% (50/100)
842-th traing, T = 0.0211268063298, ErrorRate = 50% (50/100)
843-th traing, T = 0.0209155382665, ErrorRate = 50% (50/100)
844-th traing, T = 0.0207063828838, ErrorRate = 50% (50/100)
845-th traing, T = 0.020499319055, ErrorRate = 50% (50/100)
846-th traing, T = 0.0202943258644, ErrorRate = 50% (50/100)
847-th traing, T = 0.0200913826058, ErrorRate = 50% (50/100)
848-th traing, T = 0.0198904687797, ErrorRate = 50% (50/100)
849-th traing, T = 0.0196915640919, ErrorRate = 50% (50/100)
850-th traing, T = 0.019494648451, ErrorRate = 50% (50/100)
851-th traing, T = 0.0192997019665, ErrorRate = 50% (50/100)
852-th traing, T = 0.0191067049468, ErrorRate = 50% (50/100)
853-th traing, T = 0.0189156378974, ErrorRate = 50% (50/100)
854-th traing, T = 0.0187264815184, ErrorRate = 50% (50/100)
855-th traing, T = 0.0185392167032, ErrorRate = 50% (50/100)
856-th traing, T = 0.0183538245362, ErrorRate = 50% (50/100)
857-th traing, T = 0.0181702862908, ErrorRate = 50% (50/100)
858-th traing, T = 0.0179885834279, ErrorRate = 50% (50/100)
859-th traing, T = 0.0178086975936, ErrorRate = 50% (50/100)
860-th traing, T = 0.0176306106177, ErrorRate = 50% (50/100)
861-th traing, T = 0.0174543045115, ErrorRate = 50% (50/100)
862-th traing, T = 0.0172797614664, ErrorRate = 50% (50/100)
863-th traing, T = 0.0171069638517, ErrorRate = 50% (50/100)
864-th traing, T = 0.0169358942132, ErrorRate = 50% (50/100)
865-th traing, T = 0.0167665352711, ErrorRate = 50% (50/100)
866-th traing, T = 0.0165988699184, ErrorRate = 50% (50/100)
